metros_cuadrados,num_habitacion,num_banos,zona_id,parking,piscina,precio_eth
213,3,2,1,0,0,0.152671
158,4,4,10,1,0,0.083641
210,4,4,5,1,0,0.110026
103,3,3,3,1,1,0.12037
108,2,1,5,1,0,0.083716
31,2,1,7,0,0,0.060883
113,1,1,7,0,0,0.059762
126,2,2,4,1,1,0.101765
138,3,3,8,1,0,0.082434
67,5,4,6,1,0,0.086729
198,3,2,2,1,0,0.125124
43,4,3,8,1,0,0.078662
178,4,4,6,1,1,0.112126
233,1,1,3,0,0,0.105145
215,2,2,4,0,1,0.117052
51,2,2,4,1,0,0.082109
70,5,4,2,0,0,0.128345
159,1,1,9,0,0,0.061441
141,2,2,4,0,0,0.082915
174,2,1,4,0,1,0.104068
206,5,5,6,0,0,0.097008
137,1,1,3,0,0,0.100893
209,2,2,6,1,0,0.09465
160,2,2,7,1,0,0.086051
92,3,3,101,1,0,0.26848
147,4,3,5,0,0,0.079643
147,2,1,6,1,0,0.075545
107,3,2,7,0,0,0.070454
92,3,2,6,1,0,0.084996
78,4,3,4,1,0,0.099132
55,5,4,1,1,0,0.143116
234,1,1,8,0,0,0.080384
212,4,3,6,1,1,0.10855
163,5,4,8,0,0,0.086736
146,3,2,4,1,1,0.12565
136,5,4,4,0,0,0.10975
98,5,5,4,0,0,0.101566
101,5,5,6,1,1,0.106605
43,2,1,5,0,0,0.072055
174,1,1,6,0,0,0.073754
170,2,1,6,1,1,0.09054
41,1,1,6,1,0,0.068653
156,4,4,3,1,0,0.126622
242,4,3,5,0,0,0.10069
211,2,2,2,1,0,0.137748
116,1,1,8,1,0,0.06752
103,2,1,5,1,0,0.074925
229,5,4,5,0,0,0.100801
47,4,4,2,1,0,0.115365
209,2,1,7,1,0,0.082261
155,5,5,8,0,0,0.081913
190,5,4,4,1,1,0.135442
117,5,4,7,0,0,0.089319
215,2,1,5,1,0,0.099369
239,5,4,4,1,0,0.116886
53,2,2,5,0,0,0.065957
211,5,5,6,0,1,0.111327
105,2,2,8,1,0,0.076885
156,5,5,2,1,0,0.139442
217,1,1,3,0,0,0.108769
198,5,4,9,0,0,0.092373
189,3,3,4,1,0,0.101998
137,2,2,5,0,0,0.073531
248,5,5,101,1,0,0.298215
188,5,4,7,0,0,0.095642
249,1,1,6,1,0,0.08114
139,2,2,7,1,0,0.072576
195,4,4,7,0,0,0.093929
103,3,3,4,0,0,0.086973
39,4,3,7,1,0,0.08423
233,2,1,8,1,0,0.088885
92,1,1,5,0,0,0.064496
207,4,3,4,1,0,0.110145
125,2,2,6,0,0,0.077965
196,2,2,2,0,0,0.113054
97,2,2,1,1,0,0.134851
197,3,3,7,1,1,0.106419
140,5,5,4,1,1,0.12777
224,1,1,5,1,1,0.097572
242,4,4,3,1,0,0.118344
180,4,3,5,1,0,0.106514
187,5,4,7,0,0,0.097096
73,1,1,8,0,0,0.052103
71,1,1,4,0,0,0.076175
157,3,3,4,0,0,0.090969
242,1,1,3,0,0,0.104873
69,3,3,2,0,0,0.11292
219,5,5,4,1,0,0.130699
158,2,2,10,1,1,0.093267
177,1,1,4,0,0,0.097157
48,1,1,4,1,0,0.083317
182,5,4,2,0,0,0.139397
213,3,3,1,1,1,0.180669
240,2,1,1,1,0,0.15183
91,4,4,4,1,1,0.119406
110,4,3,8,0,1,0.08947
245,5,5,4,0,0,0.106409
240,4,3,3,0,0,0.11674
108,4,4,7,1,0,0.087113
240,5,4,7,1,0,0.096614
152,3,2,5,1,0,0.100155
56,4,3,3,1,1,0.122862
191,4,3,6,0,0,0.090796
229,3,3,6,1,0,0.102266
221,1,1,6,0,0,0.073512
177,5,4,3,0,0,0.124046
124,4,3,4,0,0,0.105994
175,2,1,7,1,0,0.078972
70,3,2,1,0,0,0.130593
74,2,2,1,0,0,0.137015
189,3,3,2,0,1,0.129225
205,1,1,2,0,1,0.134661
81,3,3,5,1,0,0.08026
33,3,3,2,1,0,0.110692
85,4,4,8,1,1,0.094278
46,4,3,102,0,0,0.199076
95,4,3,4,1,0,0.108251
217,2,1,101,1,0,0.244952
210,5,4,4,1,0,0.116771
157,5,5,6,1,0,0.106271
213,2,1,1,1,0,0.146597
95,1,1,4,1,0,0.08826
228,1,1,2,1,0,0.131264
159,4,4,5,1,0,0.104558
62,2,2,2,0,0,0.112475
93,2,2,7,0,0,0.061836
83,3,2,5,1,0,0.078038
148,4,4,6,0,0,0.081579
184,2,1,3,1,1,0.124024
249,2,2,2,1,0,0.137705
122,5,4,4,0,1,0.111449
145,3,3,3,1,0,0.112882
131,2,2,8,0,0,0.068795
64,4,4,6,1,0,0.079456
159,2,1,2,1,0,0.118738
217,5,5,5,1,0,0.100545
99,1,1,6,1,0,0.075162
55,5,4,1,1,0,0.136685
76,5,4,8,1,0,0.088083
119,2,1,8,1,0,0.06963
146,5,4,7,1,0,0.084243
87,2,2,6,1,0,0.080478
109,4,3,9,0,0,0.072372
122,4,3,4,1,0,0.101454
120,5,4,8,1,0,0.092316
162,2,2,6,1,0,0.080834
102,5,5,3,1,0,0.11118
96,5,4,7,1,0,0.09346
233,5,4,6,1,0,0.100327
158,5,4,7,1,0,0.098951
245,4,4,3,1,0,0.136733
57,4,3,4,0,0,0.097219
44,1,1,4,1,0,0.082928
170,2,2,4,0,0,0.094607
88,3,2,2,0,1,0.129327
156,4,3,6,1,1,0.102274
85,3,2,6,1,0,0.079635
112,1,1,6,0,0,0.062097
210,4,3,3,0,0,0.107754
175,2,2,1,0,0,0.127313
119,5,5,8,1,0,0.099289
130,2,1,6,0,0,0.067019
215,3,2,8,0,0,0.085074
161,4,4,4,1,0,0.116293
135,2,2,7,0,1,0.081274
129,2,2,3,0,0,0.097378
163,2,2,5,1,0,0.082444
237,3,2,3,1,1,0.124748
135,2,1,103,0,0,0.150766
225,1,1,7,0,0,0.07644
98,5,5,5,0,0,0.085026
58,3,2,4,0,0,0.093403
203,4,4,3,1,1,0.12825
159,5,4,6,0,0,0.096415
239,5,4,6,1,0,0.114939
156,1,1,4,1,0,0.095661
170,3,2,4,1,1,0.11678
78,2,1,6,1,0,0.072482
114,4,3,4,0,0,0.094836
154,4,3,10,1,0,0.091726
54,3,3,6,0,0,0.076564
55,3,2,7,1,0,0.077122
62,3,3,7,1,0,0.077548
41,5,4,5,1,0,0.086125
42,4,4,7,1,0,0.072163
55,5,5,3,1,0,0.111151
163,2,1,7,0,0,0.072993
46,5,4,10,1,0,0.080428
128,3,3,9,1,0,0.080133
167,5,5,5,0,0,0.105384
80,2,1,1,0,0,0.135807
205,1,1,3,0,1,0.121494
168,1,1,1,1,1,0.152883
41,5,5,101,0,0,0.245056
129,3,3,6,1,0,0.077933
124,2,2,10,0,1,0.079111
31,2,1,101,1,0,0.247823
54,1,1,4,1,0,0.089375
94,5,5,7,1,0,0.089112
202,1,1,3,1,0,0.117646
223,5,5,6,1,0,0.102612
188,1,1,10,1,0,0.069169
116,1,1,1,1,0,0.138091
87,5,4,5,1,0,0.086963
54,2,2,3,1,0,0.103892
80,5,5,2,0,0,0.125079
123,5,4,7,1,0,0.09604
82,4,4,8,0,0,0.074008
241,4,3,8,0,0,0.09384
203,4,4,6,0,0,0.098513
44,4,4,7,1,0,0.085334
78,2,2,4,1,0,0.091302
247,2,2,5,1,0,0.104273
174,1,1,4,1,0,0.103541
132,5,4,8,1,0,0.087969
190,5,4,7,1,0,0.096738
113,1,1,2,1,0,0.119187
218,5,4,4,0,0,0.112181
197,4,4,4,1,1,0.122857
70,3,2,6,1,0,0.073811
241,1,1,7,1,0,0.076569
55,1,1,8,1,0,0.06309
88,5,4,3,0,0,0.101071
53,5,5,9,1,0,0.084047
175,5,4,1,1,0,0.166584
115,3,2,103,0,0,0.172854
129,3,2,3,1,0,0.11987
136,2,1,5,0,0,0.083671
52,3,2,101,1,0,0.259608
168,5,4,5,0,0,0.097582
168,4,3,5,0,0,0.093447
54,5,4,8,1,0,0.076245
79,5,5,5,0,0,0.096893
130,5,4,4,0,0,0.099725
124,2,1,3,1,0,0.099497
31,5,5,4,1,0,0.097192
189,3,2,6,0,0,0.084136
63,3,2,8,0,0,0.061033
185,4,4,6,1,1,0.102275
122,2,1,7,1,0,0.077934
147,5,5,7,1,0,0.100442
59,2,2,5,1,0,0.084207
132,4,4,101,1,0,0.277447
141,1,1,5,1,0,0.080582
177,3,2,4,0,0,0.10032
228,2,1,5,1,0,0.087968
202,2,2,5,1,0,0.087497
109,3,2,1,0,0,0.14595
152,1,1,3,0,1,0.123401
232,2,1,4,1,0,0.108519
31,1,1,6,0,0,0.059772
130,4,4,8,1,0,0.087584
184,1,1,3,0,0,0.092878
37,1,1,4,1,0,0.090607
210,4,3,2,1,0,0.14169
75,3,2,7,1,0,0.073724
83,5,5,6,0,0,0.089001
190,4,3,9,0,0,0.085666
178,2,2,7,0,0,0.072705
49,1,1,10,0,0,0.05321
41,2,2,4,0,1,0.091055
82,2,1,3,1,0,0.100901
59,4,3,6,0,0,0.078313
81,5,5,103,1,0,0.167938
36,3,3,5,1,0,0.089462
127,5,5,5,1,0,0.095848
170,5,4,3,1,0,0.125593
49,2,1,6,1,0,0.073313
182,5,5,10,1,0,0.102946
162,5,4,8,1,0,0.097018
96,5,5,2,0,0,0.121073
120,1,1,6,0,0,0.07157
165,4,3,7,1,0,0.090987
45,1,1,4,1,0,0.084103
134,4,3,3,0,0,0.100746
196,2,1,7,0,1,0.089692
151,4,4,6,0,0,0.078249
226,2,1,6,1,0,0.09242
167,1,1,6,0,0,0.069863
87,3,3,1,1,0,0.148851
208,5,4,5,1,0,0.102658
201,2,1,4,1,0,0.110836
164,1,1,4,1,0,0.091302
137,1,1,2,0,0,0.108118
216,3,3,8,1,0,0.092758
152,1,1,6,1,0,0.078726
233,5,4,6,1,0,0.093989
35,2,1,7,0,0,0.059714
167,1,1,4,1,0,0.086987
156,2,2,101,1,0,0.272503
102,4,4,9,1,0,0.089099
196,1,1,8,0,0,0.07193
60,2,2,3,1,0,0.09565
223,5,4,7,1,1,0.12073
228,5,5,9,1,1,0.104431
100,1,1,2,1,0,0.116389
97,2,1,4,1,1,0.106989
182,1,1,7,1,0,0.082114
222,5,5,7,1,0,0.106554
248,1,1,8,0,0,0.07671
182,2,2,7,1,0,0.076822
147,5,5,1,1,0,0.145139
110,5,4,4,1,1,0.120204
117,3,3,8,1,1,0.095235
179,1,1,3,1,0,0.105283
107,3,3,4,1,0,0.108289
41,4,3,5,1,0,0.087148
113,3,3,2,1,0,0.123806
245,4,4,6,0,0,0.086038
94,2,1,5,1,0,0.075966
245,5,4,7,1,0,0.095769
233,3,2,5,1,0,0.09249
62,5,4,5,1,0,0.094631
39,4,3,5,1,0,0.092034
92,3,3,3,0,0,0.109678
100,2,1,3,0,0,0.093933
183,2,2,5,0,0,0.081134
177,5,5,9,0,0,0.08585
158,1,1,2,1,0,0.108753
234,5,4,4,1,0,0.129878
104,3,3,1,0,0,0.132731
185,5,5,7,0,0,0.088966
71,2,1,6,1,0,0.071284
110,4,4,7,0,0,0.084707
82,3,2,5,0,0,0.07566
175,4,3,2,1,0,0.130456
36,5,4,8,1,0,0.078941
110,2,1,10,0,0,0.06719
49,4,3,3,0,0,0.103702
106,1,1,9,0,0,0.056614
240,1,1,7,1,1,0.106568
166,4,4,4,1,0,0.112285
70,4,4,9,0,0,0.071499
154,1,1,4,0,0,0.091884
122,2,1,4,1,0,0.090575
114,4,3,5,1,0,0.088852
199,5,5,3,0,0,0.120591
50,1,1,8,0,0,0.06037
153,1,1,2,1,0,0.107701
162,1,1,2,1,0,0.118432
170,3,2,5,0,0,0.090519
230,2,1,7,0,0,0.071012
174,3,2,2,1,0,0.127901
151,1,1,5,1,0,0.091437
123,2,1,2,0,0,0.118967
101,2,2,9,0,0,0.06332
176,3,3,9,0,1,0.086432
103,2,1,8,1,0,0.06907
218,5,4,9,0,0,0.097135
208,1,1,4,0,0,0.099753
157,2,1,2,1,1,0.136176
52,5,5,10,0,0,0.074546
234,5,4,5,0,1,0.109625
125,2,1,2,0,0,0.109878
155,2,2,4,1,0,0.092895
223,3,3,8,1,0,0.095447
206,2,1,5,0,0,0.079459
48,4,3,2,1,0,0.112976
174,3,3,10,1,0,0.079628
64,5,5,6,0,0,0.081807
131,4,3,6,0,0,0.082872
234,5,5,7,0,0,0.102305
135,5,5,9,1,0,0.091046
215,4,4,4,0,0,0.109907
171,5,4,7,0,0,0.080768
170,3,3,5,0,0,0.08647
32,5,4,5,1,0,0.085887
219,3,3,10,1,0,0.091735
121,1,1,3,1,0,0.104687
203,1,1,4,0,0,0.089015
117,1,1,9,0,0,0.065833
127,1,1,7,1,0,0.070795
145,5,5,3,0,0,0.126273
134,2,2,3,1,0,0.112414
232,1,1,4,1,0,0.103289
130,4,3,7,0,0,0.074563
159,3,3,2,0,1,0.145104
238,4,4,7,0,1,0.103722
236,3,2,3,1,0,0.126171
39,4,3,8,1,0,0.081688
123,4,3,7,1,0,0.083505
93,1,1,6,1,0,0.076315
43,1,1,5,1,1,0.09524
52,1,1,5,1,1,0.089591
119,2,2,6,1,0,0.084245
181,3,2,3,1,0,0.113453
249,4,3,3,0,0,0.122181
142,2,2,5,0,0,0.078964
223,4,4,6,0,0,0.088694
70,3,2,5,1,0,0.07578
167,5,4,4,1,0,0.124774
233,5,4,4,1,0,0.110247
87,1,1,7,1,1,0.07888
96,2,2,9,0,0,0.068533
166,2,2,2,1,1,0.139141
181,3,2,2,0,0,0.11919
136,2,2,5,1,0,0.091593
115,2,2,6,1,0,0.073465
160,3,3,1,1,0,0.153514
44,5,5,2,1,0,0.137652
147,2,1,4,1,0,0.101585
102,5,4,6,1,0,0.094731
102,3,3,4,1,0,0.094456
42,3,2,4,0,0,0.076928
202,4,3,5,1,0,0.096187
73,5,5,5,0,0,0.087198
31,1,1,6,1,0,0.065821
211,1,1,4,1,1,0.109137
44,2,2,5,0,0,0.064392
198,3,2,7,1,0,0.086401
245,2,2,8,1,0,0.092957
56,3,3,9,1,1,0.096504
139,5,5,4,1,1,0.137498
33,1,1,2,0,0,0.102029
39,1,1,6,0,0,0.063137
215,1,1,1,1,0,0.148203
53,3,3,8,0,0,0.061364
149,4,4,9,1,0,0.090158
216,1,1,9,1,1,0.100005
232,1,1,7,1,0,0.076205
120,2,1,4,1,0,0.103159
93,2,1,5,0,0,0.076533
94,1,1,8,0,0,0.060229
70,1,1,6,1,1,0.082201
245,1,1,10,1,0,0.076213
89,3,3,6,1,0,0.078412
90,1,1,8,0,1,0.071484
225,1,1,7,0,0,0.070984
177,5,4,5,0,0,0.104728
243,4,4,3,1,0,0.137936
243,2,2,6,1,0,0.086949
210,5,4,9,1,0,0.091084
246,3,2,4,1,0,0.110316
104,3,3,7,1,0,0.081311
75,1,1,3,1,0,0.103105
151,1,1,3,1,0,0.100735
201,4,4,4,1,0,0.114345
234,3,3,5,0,0,0.090012
155,2,2,5,0,0,0.079327
48,1,1,101,1,0,0.242227
207,2,2,1,0,1,0.151761
164,5,4,4,1,0,0.103822
48,1,1,4,0,0,0.07812
41,5,5,10,0,0,0.068639
174,2,1,8,1,0,0.078667
111,3,2,2,0,0,0.11532
236,5,4,5,0,0,0.099301
46,4,4,7,0,1,0.081683
93,5,4,8,0,0,0.073299
58,1,1,7,0,1,0.072082
248,1,1,7,1,0,0.079173
200,5,4,6,1,0,0.108394
89,3,3,103,1,0,0.182176
142,1,1,4,0,0,0.091363
84,3,2,4,1,0,0.09213
60,1,1,6,0,0,0.054965
106,3,3,5,0,0,0.08094
170,1,1,6,1,1,0.100736
181,5,5,3,0,0,0.123098
126,5,5,5,0,0,0.099192
190,1,1,6,1,0,0.077864
247,1,1,5,0,0,0.092956
247,2,1,7,0,0,0.084226
144,2,2,9,1,1,0.097748
181,1,1,4,1,0,0.104051
179,3,3,7,1,0,0.08528
71,5,5,7,0,1,0.092555
99,1,1,6,0,1,0.0735
111,2,1,6,1,0,0.076224
184,5,4,7,1,0,0.099558
100,1,1,9,1,1,0.075616
195,4,3,6,0,1,0.106634
109,4,4,6,1,0,0.092961
48,5,4,5,0,0,0.086114
37,2,2,3,1,0,0.105946
216,2,2,3,0,1,0.111982
54,2,2,7,0,0,0.060061
140,2,2,6,1,0,0.079221
164,3,3,4,0,1,0.107054
81,5,4,10,0,1,0.084786
213,5,4,5,0,0,0.102703
166,1,1,5,1,0,0.086755
75,3,3,4,1,0,0.09929
180,3,2,1,1,1,0.160046
90,1,1,6,0,0,0.067466
207,5,5,7,0,0,0.097396
33,5,5,8,1,0,0.0855
98,5,5,1,0,0,0.152196
39,5,5,4,1,0,0.113099
239,4,3,4,1,0,0.110878
160,3,3,7,1,0,0.085987
111,3,3,8,0,0,0.065476
150,3,3,6,1,1,0.101139
119,4,4,7,0,1,0.096618
43,4,4,7,0,0,0.071833
38,5,5,5,0,0,0.076999
194,3,2,101,1,0,0.264732
48,1,1,9,0,0,0.04992
212,3,3,5,1,0,0.092451
229,1,1,6,0,1,0.093105
176,4,3,3,0,0,0.118437
149,3,2,1,0,0,0.125211
71,1,1,2,0,0,0.099197
190,2,2,6,1,1,0.103112
109,5,5,101,1,1,0.281961
179,3,3,5,1,0,0.103193
58,5,4,6,0,0,0.082629
202,5,4,8,1,0,0.087282
69,3,2,6,1,0,0.078561
217,1,1,3,1,1,0.118217
227,1,1,7,0,0,0.074011
106,4,4,8,0,0,0.072401
128,2,2,5,1,0,0.085502
60,5,5,9,0,1,0.092216
47,1,1,5,1,0,0.078315
64,3,3,5,1,0,0.078449
161,5,5,9,1,0,0.100471
155,1,1,3,0,0,0.101533
234,3,2,1,1,0,0.149092
164,4,3,6,1,0,0.0906
134,3,3,1,1,0,0.149403
214,4,3,101,0,0,0.250347
143,3,3,5,1,1,0.108639
143,4,3,2,1,0,0.127797
46,4,4,3,0,0,0.099937
140,5,4,4,1,0,0.101936
202,3,2,4,1,1,0.120527
192,2,2,7,0,0,0.069253
122,1,1,8,0,0,0.061608
224,1,1,6,0,0,0.071445
122,4,3,3,1,0,0.105972
80,1,1,6,1,0,0.065158
241,4,4,1,0,1,0.168035
48,5,5,1,1,1,0.16567
211,1,1,3,0,0,0.106189
231,3,3,2,0,0,0.131598
67,3,2,8,1,0,0.068081
219,4,4,8,0,1,0.094792
84,5,4,8,0,0,0.084323
144,5,4,9,0,0,0.079961
102,5,5,3,1,0,0.113724
120,3,2,4,0,0,0.097596
90,5,5,4,1,0,0.104386
198,2,1,4,1,0,0.106396
182,2,1,2,0,1,0.127325
209,4,4,2,0,0,0.133977
170,4,4,4,1,0,0.118157
167,4,4,4,0,0,0.104938
134,4,4,3,1,0,0.119481
99,3,2,7,1,0,0.083733
50,3,2,5,0,0,0.066834
222,2,1,7,1,0,0.090411
124,3,3,2,1,0,0.115957
61,4,4,4,1,0,0.095163
246,4,4,9,1,0,0.091154
213,1,1,5,1,0,0.090968
127,3,2,4,1,0,0.095746
215,2,1,5,1,0,0.08944
46,4,4,5,1,1,0.103628
148,2,1,5,1,1,0.102938
35,2,2,5,0,1,0.088065
220,1,1,4,1,1,0.105864
97,4,4,3,1,0,0.118118
79,2,1,5,1,0,0.07662
95,1,1,7,1,0,0.076302
114,3,3,1,1,0,0.134366
247,1,1,6,0,0,0.080574
219,5,4,4,1,0,0.130367
179,3,2,5,1,0,0.085553
91,1,1,9,0,0,0.056983
118,3,3,8,1,0,0.073966
208,4,4,5,1,0,0.110104
210,3,2,9,1,0,0.079888
83,3,2,7,1,0,0.080917
133,3,3,101,1,1,0.256325
114,1,1,2,0,0,0.115412
85,4,4,4,1,0,0.099408
60,4,3,3,0,0,0.099019
237,5,5,6,1,0,0.096001
62,2,2,4,0,0,0.076439
92,1,1,101,1,0,0.26449
186,4,3,6,0,0,0.083271
41,5,4,3,1,0,0.106952
44,1,1,2,1,0,0.107894
163,4,4,4,0,0,0.094711
125,5,5,1,1,0,0.140836
143,2,2,4,1,0,0.102012
160,3,2,7,1,0,0.079031
193,1,1,101,1,0,0.259572
157,5,4,9,1,0,0.083167
240,2,2,7,1,0,0.081216
151,3,3,6,0,1,0.088607
213,1,1,3,1,0,0.101182
48,2,2,1,1,0,0.122231
114,2,1,3,1,0,0.110592
169,2,2,3,1,0,0.101616
135,1,1,1,1,0,0.129093
67,3,3,6,1,0,0.087336
183,5,4,4,1,0,0.124191
248,2,1,3,0,0,0.106795
38,5,4,7,0,0,0.074665
69,5,4,4,0,0,0.092151
245,3,3,8,1,0,0.094013
248,2,2,7,1,0,0.096481
191,4,4,8,1,0,0.093496
41,3,3,5,1,0,0.090745
53,1,1,5,0,0,0.069164
195,1,1,2,1,0,0.12052
59,1,1,4,1,0,0.081502
181,3,3,3,1,0,0.122464
169,1,1,7,1,0,0.073693
137,3,2,10,1,0,0.082407
38,3,2,8,1,0,0.076723
210,2,2,5,1,0,0.088911
164,5,5,5,0,0,0.093781
73,3,3,8,1,1,0.087498
136,1,1,6,0,0,0.074088
227,3,2,101,0,0,0.247356
30,5,5,4,1,0,0.102343
57,5,5,6,0,0,0.073698
56,5,5,3,1,0,0.120491
203,1,1,6,0,1,0.094362
170,1,1,4,0,0,0.096476
37,5,5,5,1,0,0.094655
82,3,3,3,0,0,0.096308
41,4,4,6,1,0,0.08237
76,5,4,5,1,0,0.09055
120,4,4,3,0,0,0.102519
145,5,4,8,1,1,0.101496
191,4,3,4,1,0,0.109816
108,2,1,1,0,0,0.132093
179,5,5,7,0,0,0.093281
98,4,3,4,1,0,0.099266
234,3,2,5,1,0,0.100547
37,1,1,6,1,0,0.072055
192,1,1,4,1,0,0.091427
97,5,4,7,1,0,0.081168
117,3,2,7,0,0,0.069888
169,5,4,4,1,1,0.118074
44,2,1,4,1,0,0.082581
134,5,4,8,1,0,0.089635
164,5,4,3,1,0,0.136207
70,4,4,2,0,1,0.135239
111,4,4,3,0,0,0.104531
129,1,1,7,1,1,0.08813
204,3,3,6,0,0,0.087952
74,3,3,5,1,0,0.088466
55,5,5,8,1,0,0.083794
179,3,3,4,1,0,0.103637
210,1,1,10,0,0,0.076744
56,5,5,8,1,0,0.085485
32,3,2,4,0,0,0.088586
229,3,2,1,1,0,0.151892
64,3,2,6,1,0,0.078912
53,5,4,5,0,0,0.082849
66,1,1,7,1,0,0.072737
73,2,1,8,1,0,0.067352
39,5,4,1,1,0,0.145641
37,2,2,4,1,0,0.093575
57,2,1,1,1,0,0.123765
60,2,2,3,1,0,0.091538
106,3,3,6,1,0,0.082107
51,5,5,6,0,0,0.076221
185,2,1,6,1,1,0.098827
238,4,4,3,1,0,0.123162
194,5,5,3,1,0,0.133478
137,4,3,8,1,0,0.091083
62,4,4,8,0,1,0.089868
159,4,4,6,1,0,0.096909
181,2,1,7,1,0,0.081266
49,1,1,2,1,0,0.104926
140,4,4,2,1,0,0.131032
93,1,1,9,1,0,0.070098
201,5,4,10,0,0,0.093599
193,1,1,6,1,0,0.082581
150,4,3,1,1,0,0.144545
166,1,1,6,0,0,0.070233
35,5,4,7,1,0,0.078875
135,4,3,6,0,0,0.08094
146,2,2,4,0,0,0.099456
189,2,1,1,0,0,0.137709
239,1,1,4,1,0,0.102903
79,4,3,3,0,0,0.106846
228,3,2,7,0,0,0.084227
193,3,3,2,0,1,0.126105
83,2,1,4,1,0,0.086385
157,3,2,7,1,0,0.086489
221,5,5,4,1,0,0.116614
129,5,5,3,0,0,0.115677
150,5,4,1,1,0,0.162753
201,5,5,5,1,0,0.102831
55,4,3,3,1,0,0.107955
186,2,2,2,1,0,0.135637
88,3,3,3,1,1,0.132191
138,2,2,7,0,0,0.073486
163,4,4,4,0,0,0.109515
124,4,4,2,1,0,0.14041
50,4,4,1,0,0,0.132094
77,3,2,6,1,0,0.086246
31,2,1,5,0,0,0.070878
42,3,2,6,1,0,0.080027
195,3,3,8,0,0,0.07771
169,5,4,3,1,0,0.116561
209,5,4,5,0,0,0.097117
203,5,5,101,0,0,0.269835
237,5,5,4,0,0,0.111018
199,5,4,4,1,1,0.132816
230,3,2,7,1,0,0.091575
195,3,3,4,0,0,0.092417
49,1,1,6,1,0,0.066071
202,3,3,6,1,0,0.084002
153,3,2,5,1,0,0.09431
93,5,4,5,1,0,0.089295
46,5,4,5,1,1,0.110768
150,2,1,6,0,0,0.072873
244,1,1,6,1,0,0.094536
184,3,2,6,1,0,0.085238
80,4,4,8,1,0,0.081624
195,5,5,4,0,0,0.118292
49,2,2,7,0,0,0.06356
94,5,4,6,1,0,0.090116
242,4,3,4,1,1,0.121377
83,1,1,3,1,0,0.092895
68,5,4,5,1,0,0.092535
223,5,4,8,0,0,0.095371
194,3,2,7,1,0,0.087807
236,1,1,7,1,0,0.087742
76,2,2,10,0,0,0.058506
50,4,3,8,0,0,0.063292
145,4,4,4,0,1,0.117671
185,3,3,4,1,0,0.100233
94,5,5,5,1,1,0.113703
224,1,1,101,1,0,0.279392
137,2,2,8,1,0,0.075547
234,3,2,9,1,0,0.08493
97,5,4,7,1,0,0.088616
183,2,1,5,1,0,0.084289
98,2,1,5,0,0,0.07332
154,2,1,6,1,0,0.086476
97,5,4,6,0,1,0.100713
66,2,2,4,0,1,0.092492
128,5,4,4,1,0,0.105475
164,5,4,4,0,0,0.099449
247,3,2,5,1,0,0.099237
147,2,2,102,1,0,0.187846
198,5,5,1,1,1,0.194097
57,1,1,5,0,0,0.061513
203,1,1,6,1,0,0.082806
160,1,1,9,0,0,0.064355
211,5,4,5,1,0,0.097254
141,3,3,6,0,0,0.079517
225,1,1,9,0,1,0.085796
99,4,4,2,1,0,0.137327
205,3,2,6,1,0,0.08845
184,5,4,6,0,0,0.095024
178,2,2,3,1,0,0.108941
89,4,4,7,0,0,0.073277
241,3,3,5,1,0,0.102642
32,2,2,7,0,0,0.061001
98,2,1,7,0,0,0.061235
107,5,4,5,0,0,0.080613
99,5,4,2,1,0,0.13847
65,5,4,6,1,0,0.09256
170,2,2,9,1,1,0.102139
96,4,3,4,0,0,0.091004
130,2,1,4,1,0,0.090914
67,3,3,2,0,0,0.117029
110,3,3,8,1,0,0.081348
111,3,3,8,0,1,0.081027
195,1,1,4,1,0,0.103293
217,5,4,6,0,0,0.095385
118,1,1,6,0,0,0.071767
86,5,4,4,1,0,0.11398
30,2,1,6,1,0,0.064485
206,2,2,7,0,0,0.070617
89,3,2,7,1,0,0.078151
205,2,2,5,0,0,0.087002
208,3,2,3,0,0,0.122128
196,1,1,9,1,1,0.088266
167,2,2,7,0,0,0.067719
243,1,1,5,0,0,0.076612
199,3,3,4,1,0,0.098645
123,1,1,2,0,0,0.110172
49,1,1,2,0,0,0.100434
45,5,5,6,1,0,0.085681
187,1,1,6,1,0,0.074411
162,2,1,4,0,0,0.086931
202,5,4,7,0,0,0.084268
191,4,4,7,0,1,0.097525
209,1,1,5,1,0,0.08671
89,2,2,102,1,0,0.176536
247,5,4,7,1,0,0.112038
144,5,4,4,0,0,0.108473
77,1,1,6,0,0,0.061302
94,1,1,4,0,0,0.082645
234,3,2,3,1,0,0.112141
69,4,4,3,0,0,0.111332
226,1,1,5,0,0,0.084919
111,4,4,2,0,0,0.122309
131,3,3,3,0,1,0.11589
238,1,1,7,0,0,0.076246
219,4,3,8,1,1,0.10373
247,4,4,101,1,0,0.298827
244,2,1,3,0,0,0.09937
104,1,1,6,1,0,0.068708
228,4,3,4,0,0,0.105407
247,2,1,9,1,0,0.0897
59,2,2,5,1,0,0.082426
114,2,2,3,1,0,0.110347
120,4,3,5,1,1,0.11544
143,1,1,6,0,0,0.067158
135,2,2,3,1,0,0.104079
163,3,3,5,0,0,0.079218
56,4,3,5,1,0,0.082209
47,1,1,5,0,0,0.063057
149,3,3,7,1,0,0.080279
90,1,1,3,1,0,0.092586
37,1,1,2,0,1,0.123141
110,5,4,9,0,0,0.077785
123,3,2,6,1,0,0.088241
205,1,1,8,1,1,0.097541
